dataset,method,query_id,ndcg@10,mrr@10,recall@100
arguana,all_minilm_l6,test-environment-chbwtlgcc-con02a,0.5,0.3333333333333333,1.0
arguana,all_minilm_l6,test-environment-chbwtlgcc-con03a,0.5,0.3333333333333333,1.0
arguana,all_minilm_l6,test-environment-chbwtlgcc-pro01a,0.0,0.0,1.0
arguana,all_minilm_l6,test-environment-chbwtlgcc-pro02a,0.6309297535714575,0.5,1.0
arguana,all_minilm_l6,test-environment-chbwtlgcc-pro03a,0.3333333333333333,0.14285714285714285,1.0
arguana,all_minilm_l6,test-environment-chbwtlgcc-pro04a,0.6309297535714575,0.5,1.0
arguana,all_minilm_l6,test-environment-ehwsnwu-con01a,0.0,0.0,1.0
arguana,all_minilm_l6,test-environment-ehwsnwu-con02a,0.0,0.0,1.0
arguana,all_minilm_l6,test-environment-ehwsnwu-con03a,0.5,0.3333333333333333,1.0
arguana,all_minilm_l6,test-environment-ehwsnwu-pro01a,0.43067655807339306,0.25,1.0
arguana,all_minilm_l6,test-environment-ehwsnwu-pro02a,0.3010299956639812,0.1111111111111111,1.0
arguana,all_minilm_l6,test-environment-opecewiahw-con01a,0.0,0.0,1.0
arguana,all_minilm_l6,test-environment-opecewiahw-con02a,0.38685280723454163,0.2,1.0
arguana,all_minilm_l6,test-environment-opecewiahw-con03a,0.0,0.0,1.0
arguana,all_minilm_l6,test-environment-opecewiahw-con04a,0.0,0.0,1.0
arguana,all_minilm_l6,test-environment-opecewiahw-pro01a,0.2890648263178879,0.1,1.0
arguana,all_minilm_l6,test-environment-opecewiahw-pro02a,0.38685280723454163,0.2,1.0
arguana,all_minilm_l6,test-environment-opecewiahw-pro03a,0.3333333333333333,0.14285714285714285,1.0
arguana,all_minilm_l6,test-environment-opecewiahw-pro04a,0.3333333333333333,0.14285714285714285,1.0
arguana,all_minilm_l6,test-free-speech-debate-fchbjaj-con01a,0.31546487678572877,0.125,1.0
arguana,all_minilm_l6,test-free-speech-debate-fchbjaj-con02a,0.38685280723454163,0.2,1.0
arguana,all_minilm_l6,test-free-speech-debate-fchbjaj-con03a,0.43067655807339306,0.25,1.0
arguana,all_minilm_l6,test-free-speech-debate-fchbjaj-pro01a,0.43067655807339306,0.25,1.0
arguana,all_minilm_l6,test-free-speech-debate-fchbjaj-pro02a,0.0,0.0,1.0
arguana,all_minilm_l6,test-free-speech-debate-fchbjaj-pro03a,0.0,0.0,1.0
arguana,all_minilm_l6,test-free-speech-debate-fsaphgiap-con01a,0.2890648263178879,0.1,1.0
arguana,all_minilm_l6,test-free-speech-debate-fsaphgiap-con02a,0.2890648263178879,0.1,1.0
arguana,all_minilm_l6,test-free-speech-debate-fsaphgiap-con03a,0.0,0.0,1.0
arguana,all_minilm_l6,test-free-speech-debate-fsaphgiap-con04a,0.6309297535714575,0.5,1.0
arguana,all_minilm_l6,test-free-speech-debate-fsaphgiap-pro01a,0.0,0.0,1.0
arguana,all_minilm_l6,test-free-speech-debate-fsaphgiap-pro02a,0.43067655807339306,0.25,1.0
arguana,all_minilm_l6,test-free-speech-debate-fsaphgiap-pro03a,0.0,0.0,1.0
arguana,all_minilm_l6,test-free-speech-debate-fsaphgiap-pro04a,0.0,0.0,1.0
arguana,all_minilm_l6,test-free-speech-debate-ldhwbmclg-con01a,0.0,0.0,0.0
arguana,all_minilm_l6,test-free-speech-debate-ldhwbmclg-con02a,0.6309297535714575,0.5,1.0
arguana,all_minilm_l6,test-free-speech-debate-ldhwbmclg-con03a,0.43067655807339306,0.25,1.0
arguana,all_minilm_l6,test-free-speech-debate-ldhwbmclg-pro01a,0.38685280723454163,0.2,1.0
arguana,all_minilm_l6,test-free-speech-debate-ldhwbmclg-pro02a,0.0,0.0,0.0
arguana,all_minilm_l6,test-free-speech-debate-ldhwbmclg-pro03a,0.3562071871080222,0.16666666666666666,1.0
arguana,all_minilm_l6,test-free-speech-debate-ldhwprhs-con01a,0.0,0.0,0.0
arguana,all_minilm_l6,test-free-speech-debate-ldhwprhs-con02a,0.0,0.0,0.0
arguana,all_minilm_l6,test-free-speech-debate-ldhwprhs-con03a,0.38685280723454163,0.2,1.0
arguana,all_minilm_l6,test-free-speech-debate-ldhwprhs-pro01a,0.0,0.0,1.0
arguana,all_minilm_l6,test-free-speech-debate-ldhwprhs-pro02a,0.0,0.0,1.0
arguana,all_minilm_l6,test-free-speech-debate-ldhwprhs-pro03a,0.2890648263178879,0.1,1.0
arguana,all_minilm_l6,test-free-speech-debate-magghbcrg-con01a,0.31546487678572877,0.125,1.0
arguana,all_minilm_l6,test-free-speech-debate-magghbcrg-con02a,0.6309297535714575,0.5,1.0
arguana,all_minilm_l6,test-free-speech-debate-magghbcrg-con03a,0.6309297535714575,0.5,1.0
arguana,all_minilm_l6,test-free-speech-debate-magghbcrg-pro01a,0.38685280723454163,0.2,1.0
arguana,all_minilm_l6,test-free-speech-debate-magghbcrg-pro02a,0.6309297535714575,0.5,1.0
arguana,all_minilm_l6,test-free-speech-debate-magghbcrg-pro03a,0.43067655807339306,0.25,1.0
arguana,all_minilm_l6,test-free-speech-debate-nshbbsbfb-con01a,0.3333333333333333,0.14285714285714285,1.0
arguana,all_minilm_l6,test-free-speech-debate-nshbbsbfb-con02a,0.2890648263178879,0.1,1.0
arguana,all_minilm_l6,test-free-speech-debate-nshbbsbfb-con03a,0.3333333333333333,0.14285714285714285,1.0
arguana,all_minilm_l6,test-free-speech-debate-nshbbsbfb-pro01a,0.5,0.3333333333333333,1.0
arguana,all_minilm_l6,test-free-speech-debate-nshbbsbfb-pro02a,0.5,0.3333333333333333,1.0
arguana,all_minilm_l6,test-free-speech-debate-nshbbsbfb-pro03a,0.43067655807339306,0.25,1.0
arguana,all_minilm_l6,test-free-speech-debate-nshbbsbfb-pro04a,0.0,0.0,1.0
arguana,all_minilm_l6,test-free-speech-debate-nshbcsbawc-con01a,0.43067655807339306,0.25,1.0
arguana,all_minilm_l6,test-free-speech-debate-nshbcsbawc-con02a,0.6309297535714575,0.5,1.0
arguana,all_minilm_l6,test-free-speech-debate-nshbcsbawc-con03a,0.0,0.0,1.0
arguana,all_minilm_l6,test-free-speech-debate-nshbcsbawc-pro01a,0.43067655807339306,0.25,1.0
arguana,all_minilm_l6,test-free-speech-debate-nshbcsbawc-pro02a,0.0,0.0,1.0
arguana,all_minilm_l6,test-free-speech-debate-nshbcsbawc-pro03a,0.0,0.0,1.0
arguana,all_minilm_l6,test-free-speech-debate-nshbcsbawc-pro04a,0.0,0.0,0.0
arguana,all_minilm_l6,test-free-speech-debate-radhbsshr-con01a,0.3010299956639812,0.1111111111111111,1.0
arguana,all_minilm_l6,test-free-speech-debate-radhbsshr-con02a,0.38685280723454163,0.2,1.0
arguana,all_minilm_l6,test-free-speech-debate-radhbsshr-con03a,0.5,0.3333333333333333,1.0
arguana,all_minilm_l6,test-free-speech-debate-radhbsshr-con04a,0.3562071871080222,0.16666666666666666,1.0
arguana,all_minilm_l6,test-free-speech-debate-radhbsshr-pro01a,0.6309297535714575,0.5,1.0
arguana,all_minilm_l6,test-free-speech-debate-radhbsshr-pro02a,0.3333333333333333,0.14285714285714285,1.0
arguana,all_minilm_l6,test-free-speech-debate-radhbsshr-pro03a,0.5,0.3333333333333333,1.0
arguana,all_minilm_l6,test-free-speech-debate-yfsdfkhbwu-con01a,0.0,0.0,0.0
arguana,all_minilm_l6,test-free-speech-debate-yfsdfkhbwu-con02a,0.0,0.0,1.0
arguana,all_minilm_l6,test-free-speech-debate-yfsdfkhbwu-con03a,0.0,0.0,0.0
arguana,all_minilm_l6,test-free-speech-debate-yfsdfkhbwu-pro01a,0.38685280723454163,0.2,1.0
arguana,all_minilm_l6,test-free-speech-debate-yfsdfkhbwu-pro02a,0.38685280723454163,0.2,1.0
arguana,all_minilm_l6,test-free-speech-debate-yfsdfkhbwu-pro03a,0.3333333333333333,0.14285714285714285,1.0
arguana,all_minilm_l6,test-health-ahiahbgbsp-con01a,0.0,0.0,1.0
arguana,all_minilm_l6,test-health-ahiahbgbsp-con02a,0.43067655807339306,0.25,1.0
arguana,all_minilm_l6,test-health-ahiahbgbsp-con03a,0.0,0.0,1.0
arguana,all_minilm_l6,test-health-ahiahbgbsp-con04a,0.6309297535714575,0.5,1.0
arguana,all_minilm_l6,test-health-ahiahbgbsp-pro01a,0.6309297535714575,0.5,1.0
arguana,all_minilm_l6,test-health-ahiahbgbsp-pro02a,0.3010299956639812,0.1111111111111111,1.0
arguana,all_minilm_l6,test-health-ahiahbgbsp-pro03a,0.0,0.0,1.0
arguana,all_minilm_l6,test-health-ahiahbgbsp-pro04a,0.6309297535714575,0.5,1.0
arguana,all_minilm_l6,test-health-ahiahbgbsp-pro05a,0.2890648263178879,0.1,1.0
arguana,all_minilm_l6,test-health-dhghhbampt-con01a,0.3562071871080222,0.16666666666666666,1.0
arguana,all_minilm_l6,test-health-dhghhbampt-con02a,0.6309297535714575,0.5,1.0
arguana,all_minilm_l6,test-health-dhghhbampt-con03a,0.5,0.3333333333333333,1.0
arguana,all_minilm_l6,test-health-dhghhbampt-pro01a,0.31546487678572877,0.125,1.0
arguana,all_minilm_l6,test-health-dhghhbampt-pro02a,0.3562071871080222,0.16666666666666666,1.0
arguana,all_minilm_l6,test-health-dhghhbampt-pro03a,0.3562071871080222,0.16666666666666666,1.0
arguana,all_minilm_l6,test-health-dhghwapgd-con01a,0.6309297535714575,0.5,1.0
arguana,all_minilm_l6,test-health-dhghwapgd-con02a,0.5,0.3333333333333333,1.0
arguana,all_minilm_l6,test-health-dhghwapgd-con03a,0.0,0.0,1.0
arguana,all_minilm_l6,test-health-dhghwapgd-con04a,0.2890648263178879,0.1,1.0
arguana,all_minilm_l6,test-health-dhghwapgd-pro01a,0.0,0.0,1.0
arguana,all_minilm_l6,test-health-dhghwapgd-pro02a,0.0,0.0,1.0
arguana,all_minilm_l6,test-health-dhghwapgd-pro03a,0.38685280723454163,0.2,1.0
arguana,all_minilm_l6,test-health-dhghwapgd-pro04a,0.0,0.0,1.0
arguana,all_minilm_l6,test-health-dhghwapgd-pro05a,0.3562071871080222,0.16666666666666666,1.0
arguana,all_minilm_l6,test-health-dhgsshbesbc-con01a,0.38685280723454163,0.2,1.0
arguana,all_minilm_l6,test-health-dhgsshbesbc-con02a,0.0,0.0,1.0
arguana,all_minilm_l6,test-health-dhgsshbesbc-con03a,0.0,0.0,1.0
arguana,all_minilm_l6,test-health-dhgsshbesbc-pro01a,0.6309297535714575,0.5,1.0
arguana,all_minilm_l6,test-health-dhgsshbesbc-pro02a,0.0,0.0,1.0
arguana,all_minilm_l6,test-health-dhgsshbesbc-pro03a,0.6309297535714575,0.5,1.0
arguana,all_minilm_l6,test-health-dhgsshbesbc-pro04a,0.3562071871080222,0.16666666666666666,1.0
arguana,all_minilm_l6,test-health-dhiacihwph-con01a,0.6309297535714575,0.5,1.0
arguana,all_minilm_l6,test-health-dhiacihwph-con02a,0.38685280723454163,0.2,1.0
arguana,all_minilm_l6,test-health-dhiacihwph-con03a,0.6309297535714575,0.5,1.0
arguana,all_minilm_l6,test-health-dhiacihwph-pro01a,0.2890648263178879,0.1,1.0
arguana,all_minilm_l6,test-health-dhiacihwph-pro02a,0.38685280723454163,0.2,1.0
arguana,all_minilm_l6,test-health-dhiacihwph-pro03a,0.6309297535714575,0.5,1.0
arguana,all_minilm_l6,test-health-dhiacihwph-pro04a,0.5,0.3333333333333333,1.0
arguana,all_minilm_l6,test-health-dhpelhbass-con01a,0.43067655807339306,0.25,1.0
arguana,all_minilm_l6,test-health-dhpelhbass-con02a,0.0,0.0,1.0
arguana,all_minilm_l6,test-health-dhpelhbass-con03a,0.6309297535714575,0.5,1.0
arguana,all_minilm_l6,test-health-dhpelhbass-con04a,0.6309297535714575,0.5,1.0
arguana,all_minilm_l6,test-health-dhpelhbass-pro01a,0.6309297535714575,0.5,1.0
arguana,all_minilm_l6,test-health-dhpelhbass-pro02a,0.38685280723454163,0.2,1.0
arguana,all_minilm_l6,test-health-dhpelhbass-pro03a,0.6309297535714575,0.5,1.0
arguana,all_minilm_l6,test-health-hdond-con01a,0.0,0.0,1.0
arguana,all_minilm_l6,test-health-hdond-con02a,0.0,0.0,1.0
arguana,all_minilm_l6,test-health-hdond-con03a,0.43067655807339306,0.25,1.0
arguana,all_minilm_l6,test-health-hdond-con04a,0.6309297535714575,0.5,1.0
arguana,all_minilm_l6,test-health-hdond-pro01a,0.5,0.3333333333333333,1.0
arguana,all_minilm_l6,test-health-hdond-pro02a,0.3562071871080222,0.16666666666666666,1.0
arguana,all_minilm_l6,test-health-hdond-pro03a,0.6309297535714575,0.5,1.0
arguana,all_minilm_l6,test-health-hdond-pro04a,0.5,0.3333333333333333,1.0
arguana,all_minilm_l6,test-health-hgwhwbjfs-con01a,0.6309297535714575,0.5,1.0
arguana,all_minilm_l6,test-health-hgwhwbjfs-con02a,0.6309297535714575,0.5,1.0
arguana,all_minilm_l6,test-health-hgwhwbjfs-con03a,0.5,0.3333333333333333,1.0
arguana,all_minilm_l6,test-health-hgwhwbjfs-con04a,0.5,0.3333333333333333,1.0
arguana,all_minilm_l6,test-health-hgwhwbjfs-pro01a,0.0,0.0,1.0
arguana,all_minilm_l6,test-health-hgwhwbjfs-pro02a,0.38685280723454163,0.2,1.0
arguana,all_minilm_l6,test-health-hgwhwbjfs-pro03a,0.0,0.0,1.0
arguana,all_minilm_l6,test-health-hpehwadvoee-con01a,0.0,0.0,1.0
arguana,all_minilm_l6,test-health-hpehwadvoee-con02a,0.5,0.3333333333333333,1.0
arguana,all_minilm_l6,test-health-hpehwadvoee-con03a,0.6309297535714575,0.5,1.0
arguana,all_minilm_l6,test-health-hpehwadvoee-con04a,0.3333333333333333,0.14285714285714285,1.0
arguana,all_minilm_l6,test-health-hpehwadvoee-con05a,0.0,0.0,1.0
arguana,all_minilm_l6,test-health-hpehwadvoee-pro01a,0.3010299956639812,0.1111111111111111,1.0
arguana,all_minilm_l6,test-health-hpehwadvoee-pro02a,0.3333333333333333,0.14285714285714285,1.0
arguana,all_minilm_l6,test-health-hpehwadvoee-pro03a,0.0,0.0,1.0
arguana,all_minilm_l6,test-health-hpehwadvoee-pro04a,0.31546487678572877,0.125,1.0
arguana,all_minilm_l6,test-health-hpehwadvoee-pro05a,0.43067655807339306,0.25,1.0
arguana,all_minilm_l6,test-health-ppelfhwbpba-con01a,0.3333333333333333,0.14285714285714285,1.0
arguana,all_minilm_l6,test-health-ppelfhwbpba-con02a,0.5,0.3333333333333333,1.0
arguana,all_minilm_l6,test-health-ppelfhwbpba-con03a,0.3333333333333333,0.14285714285714285,1.0
arguana,all_minilm_l6,test-health-ppelfhwbpba-pro01a,0.43067655807339306,0.25,1.0
arguana,all_minilm_l6,test-health-ppelfhwbpba-pro02a,0.6309297535714575,0.5,1.0
arguana,all_minilm_l6,test-health-ppelfhwbpba-pro03a,0.6309297535714575,0.5,1.0
arguana,all_minilm_l6,test-health-ppelfhwbpba-pro04a,0.6309297535714575,0.5,1.0
arguana,all_minilm_l6,test-international-aahwstdrtfm-con01a,0.38685280723454163,0.2,1.0
arguana,all_minilm_l6,test-international-aahwstdrtfm-con02a,0.6309297535714575,0.5,1.0
arguana,all_minilm_l6,test-international-aahwstdrtfm-con03a,0.0,0.0,1.0
arguana,all_minilm_l6,test-international-aahwstdrtfm-pro01a,0.6309297535714575,0.5,1.0
arguana,all_minilm_l6,test-international-aahwstdrtfm-pro02a,0.0,0.0,1.0
arguana,all_minilm_l6,test-international-aahwstdrtfm-pro03a,0.5,0.3333333333333333,1.0
arguana,all_minilm_l6,test-international-aahwstdrtfm-pro04a,0.6309297535714575,0.5,1.0
arguana,all_minilm_l6,test-international-aegmeppghw-con01a,0.3562071871080222,0.16666666666666666,1.0
arguana,all_minilm_l6,test-international-aegmeppghw-con02a,0.6309297535714575,0.5,1.0
arguana,all_minilm_l6,test-international-aegmeppghw-con03a,0.6309297535714575,0.5,1.0
arguana,all_minilm_l6,test-international-aegmeppghw-con04a,0.6309297535714575,0.5,1.0
arguana,all_minilm_l6,test-international-aegmeppghw-con05a,0.38685280723454163,0.2,1.0
arguana,all_minilm_l6,test-international-aegmeppghw-pro01a,0.5,0.3333333333333333,1.0
arguana,all_minilm_l6,test-international-aegmeppghw-pro02a,0.0,0.0,1.0
arguana,all_minilm_l6,test-international-aegmeppghw-pro03a,0.3562071871080222,0.16666666666666666,1.0
arguana,all_minilm_l6,test-international-aegmeppghw-pro04a,0.38685280723454163,0.2,1.0
arguana,all_minilm_l6,test-international-aghbfcpspr-con01a,0.0,0.0,1.0
arguana,all_minilm_l6,test-international-aghbfcpspr-con02a,0.5,0.3333333333333333,1.0
arguana,all_minilm_l6,test-international-aghbfcpspr-con03a,0.0,0.0,1.0
arguana,all_minilm_l6,test-international-aghbfcpspr-con04a,0.38685280723454163,0.2,1.0
arguana,all_minilm_l6,test-international-aghbfcpspr-pro01a,0.0,0.0,1.0
arguana,all_minilm_l6,test-international-aghbfcpspr-pro02a,0.43067655807339306,0.25,1.0
arguana,all_minilm_l6,test-international-aghbfcpspr-pro03a,0.43067655807339306,0.25,1.0
arguana,all_minilm_l6,test-international-aghbfcpspr-pro04a,0.0,0.0,1.0
arguana,all_minilm_l6,test-international-aghbfcpspr-pro05a,0.2890648263178879,0.1,1.0
arguana,all_minilm_l6,test-international-aghwrem-con01a,0.3562071871080222,0.16666666666666666,1.0
arguana,all_minilm_l6,test-international-aghwrem-con02a,0.3562071871080222,0.16666666666666666,1.0
arguana,all_minilm_l6,test-international-aghwrem-con03a,0.38685280723454163,0.2,1.0
arguana,all_minilm_l6,test-international-aghwrem-con04a,0.43067655807339306,0.25,1.0
arguana,all_minilm_l6,test-international-aghwrem-pro01a,0.6309297535714575,0.5,1.0
arguana,all_minilm_l6,test-international-aghwrem-pro02a,0.6309297535714575,0.5,1.0
arguana,all_minilm_l6,test-international-aghwrem-pro03a,0.5,0.3333333333333333,1.0
arguana,all_minilm_l6,test-international-aghwrem-pro04a,0.6309297535714575,0.5,1.0
arguana,all_minilm_l6,test-international-aghwrem-pro05a,0.5,0.3333333333333333,1.0
arguana,all_minilm_l6,test-international-aglhrilhb-con01a,0.0,0.0,0.0
arguana,all_minilm_l6,test-international-aglhrilhb-con02a,0.3562071871080222,0.16666666666666666,1.0
arguana,all_minilm_l6,test-international-aglhrilhb-con03a,0.0,0.0,1.0
arguana,all_minilm_l6,test-international-aglhrilhb-pro01a,0.3562071871080222,0.16666666666666666,1.0
arguana,all_minilm_l6,test-international-aglhrilhb-pro02a,0.0,0.0,1.0
arguana,all_minilm_l6,test-international-aglhrilhb-pro03a,0.0,0.0,1.0
arguana,all_minilm_l6,test-international-aglhrilhb-pro04a,0.0,0.0,1.0
arguana,all_minilm_l6,test-international-amehbuaisji-con01a,0.0,0.0,1.0
arguana,all_minilm_l6,test-international-amehbuaisji-con02a,0.0,0.0,1.0
arguana,all_minilm_l6,test-international-amehbuaisji-con03a,0.43067655807339306,0.25,1.0
arguana,all_minilm_l6,test-international-amehbuaisji-con04a,0.43067655807339306,0.25,1.0
arguana,all_minilm_l6,test-international-amehbuaisji-pro01a,0.0,0.0,1.0
arguana,all_minilm_l6,test-international-amehbuaisji-pro02a,0.5,0.3333333333333333,1.0
arguana,all_minilm_l6,test-international-amehbuaisji-pro03a,0.0,0.0,0.0
arguana,all_minilm_l6,test-international-appghblsba-con01a,0.2890648263178879,0.1,1.0
arguana,all_minilm_l6,test-international-appghblsba-con02a,0.5,0.3333333333333333,1.0
arguana,all_minilm_l6,test-international-appghblsba-con03a,0.5,0.3333333333333333,1.0
arguana,all_minilm_l6,test-international-appghblsba-pro01a,0.6309297535714575,0.5,1.0
arguana,all_minilm_l6,test-international-appghblsba-pro02a,0.5,0.3333333333333333,1.0
arguana,all_minilm_l6,test-international-appghblsba-pro03a,0.43067655807339306,0.25,1.0
arguana,all_minilm_l6,test-international-appghblsba-pro04a,0.5,0.3333333333333333,1.0
arguana,all_minilm_l6,test-international-apwhbaucmip-con01a,0.6309297535714575,0.5,1.0
arguana,all_minilm_l6,test-international-apwhbaucmip-con02a,0.6309297535714575,0.5,1.0
arguana,all_minilm_l6,test-international-apwhbaucmip-con03a,0.0,0.0,1.0
arguana,all_minilm_l6,test-international-apwhbaucmip-con04a,0.6309297535714575,0.5,1.0
arguana,all_minilm_l6,test-international-apwhbaucmip-pro01a,0.0,0.0,1.0
arguana,all_minilm_l6,test-international-apwhbaucmip-pro02a,0.0,0.0,1.0
arguana,all_minilm_l6,test-international-apwhbaucmip-pro03a,0.3333333333333333,0.14285714285714285,1.0
arguana,all_minilm_l6,test-international-apwhbaucmip-pro04a,0.5,0.3333333333333333,1.0
arguana,all_minilm_l6,test-international-atiahblit-con01a,0.0,0.0,1.0
arguana,all_minilm_l6,test-international-atiahblit-con02a,0.6309297535714575,0.5,1.0
arguana,all_minilm_l6,test-international-atiahblit-con03a,0.6309297535714575,0.5,1.0
arguana,all_minilm_l6,test-international-atiahblit-con04a,0.38685280723454163,0.2,1.0
arguana,all_minilm_l6,test-international-atiahblit-pro01a,0.38685280723454163,0.2,1.0
arguana,all_minilm_l6,test-international-atiahblit-pro02a,0.6309297535714575,0.5,1.0
arguana,all_minilm_l6,test-international-atiahblit-pro03a,0.5,0.3333333333333333,1.0
arguana,all_minilm_l6,test-international-atiahblit-pro04a,0.5,0.3333333333333333,1.0
arguana,all_minilm_l6,test-international-bldimehbn-con01a,0.0,0.0,1.0
arguana,all_minilm_l6,test-international-bldimehbn-con02a,0.0,0.0,0.0
arguana,all_minilm_l6,test-international-bldimehbn-con03a,0.0,0.0,0.0
arguana,all_minilm_l6,test-international-bldimehbn-pro01a,0.0,0.0,1.0
arguana,all_minilm_l6,test-international-bldimehbn-pro02a,0.6309297535714575,0.5,1.0
arguana,all_minilm_l6,test-international-bldimehbn-pro03a,0.6309297535714575,0.5,1.0
arguana,all_minilm_l6,test-international-bmaggiahbl-con01a,0.6309297535714575,0.5,1.0
arguana,all_minilm_l6,test-international-bmaggiahbl-con02a,0.6309297535714575,0.5,1.0
arguana,all_minilm_l6,test-international-bmaggiahbl-con03a,0.43067655807339306,0.25,1.0
arguana,all_minilm_l6,test-international-bmaggiahbl-pro01a,0.5,0.3333333333333333,1.0
arguana,all_minilm_l6,test-international-bmaggiahbl-pro02a,0.6309297535714575,0.5,1.0
arguana,all_minilm_l6,test-international-bmaggiahbl-pro03a,0.38685280723454163,0.2,1.0
arguana,all_minilm_l6,test-international-eghrhbeusli-con01a,0.5,0.3333333333333333,1.0
arguana,all_minilm_l6,test-international-eghrhbeusli-con02a,0.3010299956639812,0.1111111111111111,1.0
arguana,all_minilm_l6,test-international-eghrhbeusli-con03a,0.0,0.0,1.0
arguana,all_minilm_l6,test-international-eghrhbeusli-con04a,0.5,0.3333333333333333,1.0
arguana,all_minilm_l6,test-international-eghrhbeusli-con05a,0.0,0.0,1.0
arguana,all_minilm_l6,test-international-eghrhbeusli-pro01a,0.6309297535714575,0.5,1.0
arguana,all_minilm_l6,test-international-eghrhbeusli-pro02a,0.43067655807339306,0.25,1.0
arguana,all_minilm_l6,test-international-eghrhbeusli-pro03a,0.6309297535714575,0.5,1.0
arguana,all_minilm_l6,test-international-eghrhbeusli-pro04a,0.6309297535714575,0.5,1.0
arguana,all_minilm_l6,test-international-eghrhbeusli-pro05a,0.3010299956639812,0.1111111111111111,1.0
arguana,all_minilm_l6,test-international-ehbfe-con01a,0.6309297535714575,0.5,1.0
arguana,all_minilm_l6,test-international-ehbfe-con02a,0.6309297535714575,0.5,1.0
arguana,all_minilm_l6,test-international-ehbfe-con03a,0.6309297535714575,0.5,1.0
arguana,all_minilm_l6,test-international-ehbfe-con04a,0.43067655807339306,0.25,1.0
arguana,all_minilm_l6,test-international-ehbfe-pro01a,0.0,0.0,0.0
arguana,all_minilm_l6,test-international-ehbfe-pro02a,0.5,0.3333333333333333,1.0
arguana,all_minilm_l6,test-international-ehbfe-pro03a,0.38685280723454163,0.2,1.0
arguana,all_minilm_l6,test-international-ehbfe-pro04a,0.0,0.0,1.0
arguana,all_minilm_l6,test-international-ehbfe-pro05a,0.43067655807339306,0.25,1.0
arguana,all_minilm_l6,test-international-eiahwpamu-con01a,0.5,0.3333333333333333,1.0
arguana,all_minilm_l6,test-international-eiahwpamu-con02a,0.5,0.3333333333333333,1.0
